class_name,accuracy,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17
making tea 191,0.0,0.1122683335483074,0.10323840109507239,0.0920803661187489,0.07912210060978929,0.0713559993001322,0.08855533306996027,0.05333036723385256,0.04769576733037829,0.042404001145809875,0.024021532952288788,0.014741400177280109,0.04074566572842499,0.022435633682956296,0.01640820050785939,0.0966622978736957,0.09972126655131577,0.0744538670102755,0.053650567450126
massaging feet 194,0.0,0.12229690388149146,0.08974840141325988,0.08119169982162867,0.06956615574505863,0.058263877478687956,0.07231462620046675,0.05191659872553177,0.04206795805444319,0.031434762556815425,0.03699064561552336,0.021619082153933183,0.029016870806361127,0.027575238014565028,0.01519357145010006,0.11218377647376584,0.09160959316962428,0.08113166622006572,0.054171360515210105
mopping floor 198,0.0,0.13543836839298404,0.20421963433325285,0.1817011008280019,0.13992883357008296,0.11732559988498688,0.17502019791454074,0.13702156872053942,0.11650256581803163,0.13198350037733714,0.12236443319817386,0.10916666617641846,0.13176846686303617,0.12114780102471512,0.11238863285159066,0.11206980118652186,0.10729196678871909,0.11137459983006125,0.09852540027946236
motorcycling 199,0.0,0.11340540919985093,0.2090633316753673,0.18900401631991068,0.12443979538216883,0.08954996613012689,0.18754472816882492,0.12329299289758515,0.09042265289494776,0.15055938828964627,0.10668302633527182,0.08189166581346871,0.14880047997447096,0.10325033950156903,0.0799756465446787,0.10072418429413618,0.08919431957257846,0.1023941847377894,0.08756782221348107
mowing lawn 201,0.0,0.12013226773738862,0.22171463247537623,0.20429696550369264,0.15860516616503392,0.12033863142530127,0.20499786690473557,0.15367479987939195,0.1220508658806483,0.1699975330432256,0.15725313217639925,0.13154893506666024,0.17031143291791281,0.15969370028177898,0.13439816697289547,0.09968253076896072,0.09883156555940709,0.10314390019352242,0.1030836000815034
opening bottle 203,0.0,0.17153273510932923,0.14996370239953202,0.128144900299112,0.0895464334567388,0.07801503293911617,0.1293680342237155,0.08418403508042298,0.0690379669249058,0.06209023404767117,0.03672840154320003,0.020009566811968887,0.06033223363732299,0.038865133480727676,0.023866399571051206,0.1593258988936742,0.15408133455514908,0.10370743241012097,0.0961269330183665
opening present 204,0.0,0.3486468317349751,0.28966550196011864,0.25253593416213993,0.17438640045722323,0.1601179995497068,0.24976996758778885,0.19149209924538926,0.18145393473704663,0.0970797673836351,0.05114859897692997,0.01497049993872643,0.10140326652079817,0.050913432658215366,0.01468826636026303,0.307028530406952,0.3128518652836481,0.21535846479733783,0.19362419843872394
paragliding 205,0.0,0.11765156703690689,0.11317183463573455,0.10317576862573627,0.07417390031516552,0.07020030002668501,0.0975600990747412,0.07151296718120574,0.062438366288940124,0.05713496650854746,0.05033253416220347,0.03378016661033034,0.05452676689525446,0.04625563290938734,0.03238936684814592,0.11300740073000393,0.10600200003733237,0.07558616426860293,0.06449603395760059
peeling apples 210,0.0,0.121161332585911,0.09375849900841712,0.08505066820879781,0.0698246672550837,0.05864873355701564,0.08295610125064849,0.07393666677375635,0.057302766539156426,0.03297670019964378,0.013037366571277383,0.004706833371520042,0.03416279968284071,0.013981533153603475,0.004320233417054018,0.10611320021847886,0.1149682999978463,0.07076593277156355,0.07866159888195495
peeling potatoes 211,0.0,0.13321000267962615,0.10566896890799202,0.09019660031994184,0.07636106565594675,0.06601499947508177,0.09595320037603379,0.08616233337223532,0.07755923183957736,0.03035100060204665,0.015276699750870464,0.007751166783769924,0.028013933538893858,0.009824167112757763,0.0053190667152404805,0.11353060080632565,0.1259566001405318,0.07128006624119979,0.07827420017421245
petting animal (not cat) 212,0.0,0.18502680274752936,0.23229510132958292,0.2014072794087079,0.1576612603745493,0.13178914986702858,0.20717224534676998,0.17672493341017745,0.15302744606294394,0.14068724615664097,0.11676200625138212,0.09492075030292783,0.14260513484528678,0.12477585158101756,0.1062175176248309,0.14387119146431382,0.16000088390849884,0.11878125832650528,0.13459465875714816
petting cat 213,0.0,0.05676200035711129,0.045085766927401225,0.03838213325738908,0.025367633147041,0.021843733348449072,0.038666232410073276,0.028825100783010323,0.019862767121692496,0.013118133357912305,0.011735799487183491,0.00866523390561342,0.0118320662000527,0.0073710335241009796,0.0031855333968996997,0.05314760057826839,0.04503760091165701,0.034919266836345206,0.023573399843772255
playing bagpipes 219,0.0,0.4362462014834086,0.46061006234486895,0.4179992369333904,0.30674633271793517,0.2626551990667979,0.4236127999623618,0.3253120608280103,0.29044890054861694,0.28116616805394495,0.22824673122900233,0.19920786639253296,0.2800931971391042,0.22993889929205177,0.19960346566438678,0.3897275370756785,0.4204200329462688,0.23918726316293082,0.33221316615740465
playing cards 222,0.0,0.04321149923602739,0.04369250007942317,0.04078959967568516,0.02543726717233658,0.01701683320204417,0.0401322337159266,0.023410466139515237,0.013965199759105847,0.015363333358118927,0.00731063358311852,0.005792599771916866,0.015613733463486039,0.007080933160583177,0.005689100125432016,0.042693000881870585,0.04046360100582244,0.027345833522826442,0.024717066802332797
playing cricket 227,0.0,0.24439979449421367,0.42193850820567325,0.386865819457437,0.2842472486755475,0.22228003573255478,0.3928573816001011,0.285453130379826,0.2195085709354505,0.3298595591467255,0.304388643381547,0.26764653140995776,0.33082299339527993,0.30824625771872843,0.27108891221333525,0.21064023748344302,0.21764156476778238,0.20916976256638153,0.22044149535853852
playing cymbals 228,0.0,0.24527469920714695,0.22968693311214455,0.19410659860769905,0.14156000101268287,0.11425986717840038,0.19362273517449696,0.12143743373341861,0.08986946523487567,0.08351433467765648,0.04741866557747126,0.026481000652040038,0.08460440043012296,0.04388979933870336,0.026441099358101683,0.24308850231766704,0.21145363536675765,0.18868790242274602,0.12408583200226228
playing flute 231,0.0,0.3525113316963116,0.28161859926978755,0.23566009921232856,0.17191089982589086,0.1602720967650414,0.2504994313557943,0.19198413466612493,0.1723703361203273,0.09761383529119198,0.050223566395541035,0.028169666902472565,0.09613256621758146,0.04970036671285828,0.02765240085621675,0.34086306774814934,0.3358871986359358,0.21730516394674784,0.17661476725935935
playing harmonica 233,0.0,0.3208963939121791,0.26196938977355055,0.22849431936432718,0.17989081790556716,0.1634799320438281,0.22952023796281035,0.1803539445758069,0.16841292666740162,0.09700687069509205,0.06037006786840709,0.03795272061740663,0.09559860530277701,0.057820238208993756,0.03850306167641059,0.3216743902284272,0.32402183659222655,0.19968676775085686,0.22917411619100447
playing harp 234,0.0,0.3208274296124776,0.29062130012114834,0.24257513184150056,0.13345733456512293,0.11355706736445427,0.27274266634782157,0.20653800121148427,0.18113666876604165,0.13246446409175797,0.07460786715745925,0.05471343378573656,0.14278019969364006,0.10604056572715442,0.07099739963635802,0.25054453478840477,0.3125591011365256,0.11655740073720619,0.24368086249033605
playing keyboard 236,0.0,0.20137882153089673,0.15879333497801176,0.14617673888492091,0.12709954841450474,0.11049111000236328,0.14021840352151133,0.11046729099367641,0.09757632138129944,0.06097892337064775,0.036339306147355165,0.02379840255689082,0.06262798753980961,0.03938940879164471,0.0242767366195201,0.17418340200972218,0.16330437336117026,0.11379690884586631,0.10328999993080894
playing monopoly 238,0.0,0.21592263147830956,0.20214666649599877,0.17857040054003395,0.146367966957887,0.13009820091128352,0.16977486652135856,0.11459586552381516,0.09447960010766981,0.07439226593871912,0.039284600509703164,0.012456233493487038,0.07185843324859936,0.029484766974796853,0.010643100110689798,0.20232493526935577,0.18666973387797675,0.1411586005608241,0.11772793109913665
playing recorder 243,0.0,0.32864786534806095,0.2576232963838925,0.22201726538812125,0.15084260070758562,0.13046163541674616,0.22548186751902105,0.17754029954920225,0.16147040360073248,0.09757346805110574,0.06785540030201276,0.0417312998495996,0.09803629968638221,0.05591313278178374,0.03900880004316569,0.3030799640138944,0.3133402665257454,0.18508976537386576,0.21257606540645166
playing saxophone 244,0.0,0.35377046854297317,0.32517729959587255,0.2946987035572529,0.20931896795630453,0.17382776804938913,0.28816043599843977,0.19196786462465926,0.1613319001731773,0.14834279972265166,0.08727966708851359,0.059159767698248225,0.1473828678506116,0.08702586591442428,0.05347216666216652,0.32858356692542634,0.31672263414263724,0.2652987656672796,0.20176739945014316
playing squash or racquetball 245,0.0,0.20769799884160364,0.5136128663380941,0.47700736529032395,0.3492832307815552,0.2769647057533264,0.480045500055949,0.36954200223286937,0.29264383322397863,0.40748073603312185,0.39036523343722024,0.34254029506047573,0.408779298814138,0.39913969635168717,0.3517076645215353,0.14893286751111345,0.17173630257447567,0.26448443168004354,0.3002873343626659
playing trombone 247,0.0,0.40223295455887204,0.37724680177208525,0.3399125503277292,0.2271433664564372,0.1733565628021753,0.3227523149114077,0.19909132802998336,0.15014894667936832,0.18942254947764534,0.14887003428093631,0.1234228563914392,0.18475442205143924,0.14383435398390906,0.12223411512162004,0.3764708860309756,0.3704439140673804,0.24105537286015594,0.2503470727294481
playing trumpet 248,0.0,0.3571906138936275,0.28294452436116274,0.24263891412287336,0.18894517100992658,0.17050962409891549,0.24451955852054416,0.18673476328604485,0.14906738393008706,0.10886445474563815,0.07054693808665082,0.050817891537991114,0.10610346996763936,0.06775255242463986,0.04534959170270433,0.30686506804458946,0.3248757468843136,0.18416707482619754,0.20307149397196608
playing violin 250,0.0,0.40084239797592164,0.3451625672340393,0.31579473470052083,0.2446077003141244,0.20603403548002247,0.2957979023297628,0.19066269930005075,0.1558536994451036,0.18239086726506548,0.1375379668429494,0.10024496587018172,0.18060393597483645,0.13254276638627052,0.09940743511021136,0.3774102688868841,0.3457857675552368,0.27981013062000276,0.15924129967490833
playing xylophone 252,0.0,0.38309510469436636,0.35887720356782277,0.32294533488750454,0.2806326998700698,0.25453526764536893,0.3159522000074388,0.2609379349067808,0.235538032990694,0.17096373165696857,0.11107646575023733,0.050368799828986316,0.17230826694816348,0.10239736809730532,0.05329833358029523,0.3420395999982953,0.33756700398921974,0.2417027996460596,0.20594803393880529
pumping gas 257,0.0,0.12711239593724413,0.17427302197449743,0.1576048626254002,0.11279145965559616,0.08453770727540054,0.14706937533285883,0.0932559376952445,0.06721010399361452,0.09601777843691202,0.06082624963174263,0.04243624984183245,0.09247371467865177,0.058429479185077876,0.0398354853462014,0.10692013865698961,0.108410970961882,0.09163597299820846,0.09072829814420803
pushing car 261,0.0,0.17937393141587574,0.2566638344446818,0.2225596678098043,0.13752820043961209,0.11225903393949077,0.23242243394851692,0.1831740982969602,0.15396029944072168,0.1572834982412557,0.12315383250390488,0.10444149907380344,0.15924163326422375,0.12854760085393985,0.09978323278476799,0.14159560123284656,0.16442546791235604,0.11689633323351539,0.1433493322968483
pushing wheelchair 263,0.0,0.2924075028578441,0.3437506353378295,0.30484323228200283,0.2298023659388225,0.19324113227526352,0.31811906871795653,0.2392080003509919,0.19835686633090177,0.2119416987816493,0.1924339990536372,0.14339923180540404,0.2141532312949498,0.20511926369667058,0.1598063014090062,0.24167563451528543,0.2510130966504416,0.1977051002661387,0.19894079948713383
recording music 266,0.0,0.20922083352009455,0.18470396894216537,0.168279968247811,0.1148354651955267,0.08403433394730091,0.16161276543537773,0.09087599941243733,0.06588843256334462,0.07648573429385822,0.052012932104369004,0.024379133461912478,0.0753312328880032,0.03882810068776211,0.0200719660392652,0.20109560074508193,0.1849768322785695,0.14579850097869834,0.11553603399197261
riding a bike 267,0.0,0.21348715589485234,0.3172077087975211,0.29193156274656457,0.22956416747429306,0.197892951456209,0.2884984680844679,0.2245236098124749,0.1833473248226155,0.2364988886399401,0.21072798386630084,0.16515645838135642,0.23699691202491524,0.2112914277033673,0.17216302256513802,0.16574270812367708,0.17015538178177336,0.16464291602554212,0.16561215388019473
ripping paper 276,0.0,0.2979183989296357,0.18850436445847163,0.16054746894389388,0.11353899995386602,0.09369889991879464,0.16271343398690227,0.11612303336660074,0.10603989854777854,0.04819836674034595,0.02664060000603398,0.014217633789529402,0.04989773239418864,0.03251339955814183,0.01863963325495521,0.2836199325668315,0.27935383268346387,0.17191266638164723,0.16106943419426675
robot dancing 277,0.0,0.3429214356263479,0.38452616952260327,0.3517311646779378,0.27167100156148277,0.2312789681434632,0.3550696342468262,0.27792260278065994,0.23364093322753898,0.25555333311359085,0.2282194670006633,0.1897531674702962,0.2580829323748747,0.22949566633924845,0.19118936589707933,0.3034574669996896,0.310722901113828,0.20719146528641386,0.19625210052529973
rock climbing 278,0.0,0.0980832999497652,0.25405123387773826,0.22649136848698057,0.14449396515438953,0.09962283298373227,0.2250590320845446,0.14338816789388661,0.10912460020681224,0.17633756658037508,0.15733136748721205,0.11993716683238745,0.17504973384340597,0.1544947000466287,0.12063920192321141,0.07897773434321087,0.07900153308808805,0.12709999920527137,0.1146361331224442
rock scissors paper 279,0.0,0.36297526543935144,0.2865396326382954,0.25704736769994097,0.19487606641451516,0.1654947015846769,0.2532853347142537,0.1848598331967989,0.15506583337187765,0.11722099812974532,0.08637223292117317,0.059255900094906486,0.11971343405271567,0.08875680079621576,0.06049169938762985,0.2888620670715967,0.305889965156714,0.18665870029926296,0.21127646564642594
salsa dancing 283,0.0,0.48750020306126607,0.6403263995112206,0.5949344224994686,0.4155119375306733,0.31798625717357715,0.5899875848471712,0.41227009500776013,0.3207431949887956,0.47176945511175655,0.4312226210159508,0.3518937766298551,0.4719822838192893,0.44646663161362105,0.37416680329815055,0.4080103413588335,0.41517163133945595,0.32814639545622326,0.3489962924256618
scrambling eggs 285,0.0,0.07126003243128459,0.05989576703508695,0.053369999872644736,0.03612469982281328,0.029599600355078783,0.05118716644942763,0.0319798994421959,0.028354000100990123,0.0187774664533635,0.005361433412879705,0.0016814666292319694,0.01786696684708198,0.004879866488402088,0.0020381333609422046,0.05957923359076184,0.05627323252360027,0.03740780057311057,0.040285433569550506
shaking hands 288,0.0,0.33213520942255853,0.33205628585070374,0.29831003159491554,0.20749392326869487,0.1635396524787777,0.2895937867628203,0.18142208728939294,0.14591284759549636,0.15773506918766847,0.11312857715878633,0.06872652887858245,0.15917375064092792,0.11430871362565087,0.07091850547740855,0.2787588548463666,0.2897784024849533,0.19658055584153367,0.22078958401896268
sharpening knives 290,0.0,0.05530646710793177,0.05508356691002847,0.0477703004638354,0.044208699711412176,0.045861634066204235,0.05147836734528344,0.050843633891393764,0.048368300565083816,0.024882666821529464,0.010101766906678675,0.006241633392125369,0.026918433383231365,0.01630746742635965,0.009306300055483975,0.04789896597489715,0.05494129962970813,0.03888796607727804,0.047191966563214824
sharpening pencil 291,0.0,0.06331916718756159,0.04070863317251207,0.03533189951082072,0.021218932920446,0.01652263357415795,0.0343785003443559,0.019257133330653108,0.012837666601936025,0.008123533336073158,0.0034273666164527346,0.002450400022168954,0.008043833167354264,0.006359399956588943,0.0026760999962687497,0.06038116654157639,0.057232533563176806,0.03070000038544336,0.027224132019529747
shaving legs 293,0.0,0.11567936765948933,0.09288969964757562,0.0809869987686475,0.06869133301600815,0.051536632955074296,0.07430726680805287,0.0483405332264801,0.03999579967533548,0.025827166096121075,0.030566433278967922,0.016662266740699615,0.024670633707940585,0.021149633534004293,0.01097549974769354,0.09521499987343947,0.09288396698335806,0.060806399979690715,0.06181503470887741
shining shoes 295,0.0,0.13873139873047666,0.1336129340762893,0.11614433468778927,0.08336536748881143,0.08045699828714131,0.1142773655767242,0.09497486647218467,0.0838430997312069,0.05478303378646574,0.04738249985277654,0.02604990017289918,0.05668429907150565,0.04899680029749871,0.025946766623482106,0.11418519902328651,0.1120455668106675,0.08120539941489696,0.07426846652527652
shooting basketball 296,0.0,0.18205263191461565,0.3708074348419904,0.33848409812053043,0.2323119029362996,0.17683743626276652,0.34229043348530924,0.2441951675516863,0.19099829994837447,0.284662532377243,0.25480280196368693,0.21409513181050613,0.2845199649810791,0.25656186460455266,0.21700649585127826,0.1369171660850445,0.15205640147825084,0.1615142345786095,0.2015474318186442
shot put 298,0.0,0.23127059885660806,0.46945019950866695,0.43382609723409016,0.31685140132904066,0.25854856739044185,0.4384097359975179,0.3331373351414999,0.2743179305712382,0.40311450080871597,0.4144133667627971,0.38035466756820674,0.4050052660624186,0.41612290099461874,0.38523140071233103,0.19384066497484845,0.1962587989171346,0.20100259768168136,0.22534340073267614
shoveling snow 299,0.0,0.13740263334115344,0.22084389895200732,0.1992210985183716,0.14605489823023476,0.12322163381576536,0.19740916738510136,0.15744330027898154,0.1376363347649574,0.16917746660610036,0.16800620184342066,0.14041233494778474,0.16813526729643347,0.16796800105571744,0.1427380666176478,0.10466893452405934,0.11744506674508254,0.10502993292013807,0.10719759999910991
shredding paper 300,0.0,0.0953571995134155,0.08700819926684103,0.07770760044455527,0.07153083293413123,0.06979369936833782,0.07303649997909865,0.0524826328203082,0.048277700633804016,0.03747523348480463,0.027389733469486227,0.01436643326481184,0.033181533543765546,0.019420299762239066,0.008455099881688754,0.08103830079808833,0.0664744322662552,0.06624119989176588,0.04158550003729761
shuffling cards 301,0.0,0.03500095217710449,0.04700186994611001,0.04115840126868008,0.04222207513694861,0.027913605389343645,0.045120578041794354,0.04149227882779779,0.026446156431825803,0.013886224593029541,0.005668979523589416,0.002947414950245902,0.013714047214459808,0.007213707427386524,0.003972312981376841,0.03189534068969237,0.03209513577676954,0.017094353609369926,0.02293030562221396
side kick 302,0.0,0.41692526820500686,0.5083934059143068,0.476590961456299,0.3714968649546305,0.3042940338770549,0.47500023320515966,0.36454376144409195,0.297284701983134,0.3907213022867838,0.3648977310180665,0.32791080220540375,0.39297526499430324,0.36956789886156716,0.3295808366457621,0.36067179765701307,0.36528570429484053,0.2798744319915772,0.2968106021245321
singing 304,0.0,0.38776253283818546,0.3525704697450002,0.31363743425210316,0.22274706617991125,0.16921493644739186,0.3041048343976339,0.1896279668748379,0.13468830081224442,0.16005953461701672,0.0922583331611007,0.06449500118295351,0.15489553498824438,0.09612736629247667,0.06483230087012054,0.3658925970872244,0.3530831323623657,0.24396506659189857,0.22343723220080136
slacklining 313,0.0,0.2326716672806513,0.3615742189057018,0.3316615999961386,0.24618687032842312,0.2035553385286916,0.33129057540374546,0.2524319365559792,0.20807040621532874,0.2929577569247914,0.26559728070992195,0.224441971803198,0.28936401133634604,0.26510333418035176,0.22097591646471804,0.20134969520021456,0.18991710902071324,0.1630095233073851,0.17457006739718572
smoking 316,0.0,0.25512704007479614,0.16612343465389848,0.13897700523742199,0.07200370686800302,0.0474071090562003,0.1382802043074653,0.06653857143760539,0.04900190509260207,0.042888196579047605,0.01693363939697037,0.0057306121451919595,0.04297622505283984,0.01854357127809808,0.005130510173079107,0.2476651728883082,0.23790367504366403,0.15714796024925853,0.12297571376067441
sneezing 319,0.0,0.2496119017918904,0.1238457342247168,0.10476579985767602,0.06289226651216545,0.04975959954659143,0.10374416633720199,0.07315693335980178,0.05828720044145981,0.017501666846623028,0.007875833212335905,0.004184866709262132,0.018558866923550764,0.012747333259259664,0.004347333179041743,0.2597479666074117,0.27656743323008226,0.13226860098838808,0.1603795009580751
sniffing 320,0.0,0.21875954557624125,0.1499009380655156,0.12695170419911542,0.08052277766478556,0.07278392325103698,0.12417673805521594,0.07880003477899462,0.06127309074004491,0.03667104119693653,0.0212151387716747,0.012413853889900364,0.03616902803277804,0.022013681102285368,0.014429444606519405,0.21424423443774385,0.2001232989215189,0.12234190870076417,0.10671489628859689
snowboarding 322,0.0,0.0880412757143061,0.16949833244930768,0.14972698632072895,0.09977709286416887,0.0877590424033767,0.14796475173733759,0.09993688007724197,0.07984613523415642,0.12211815600805247,0.10260184448185965,0.0859320575659368,0.12360280136240924,0.10640471597935286,0.09085854515486154,0.07233705663934668,0.07758337035669502,0.05642524881988555,0.07854074489932956
somersaulting 325,0.0,0.15608226799170175,0.22470503501892086,0.20186986660957335,0.1441232003211975,0.12153726632992429,0.20574426660537726,0.14842850109736125,0.12031576451063158,0.15844840061664578,0.13645263392130538,0.11158733390669029,0.15617973356246947,0.13641176541646327,0.11000939936041831,0.12747373348077137,0.13304976627826692,0.10765079964796702,0.11467469993631045
spraying 328,0.0,0.12358196597496668,0.17993116734027864,0.15521093082030618,0.11446796668767929,0.09535680049931008,0.15863716653883456,0.11589269980912405,0.0966166646907727,0.09547323332255088,0.07455283282498519,0.05032089846121769,0.09596796552216012,0.07315566649883984,0.04940699916357796,0.09138393363157907,0.09209473447998365,0.10530273365179693,0.09862919809346396
stomping grapes 332,0.0,0.33926566859086343,0.4294443308273952,0.39792870010534914,0.31013053657015166,0.2704294342418513,0.39153256562550864,0.3103259650508562,0.26247256782154244,0.29020333199501036,0.2452382652193308,0.13343449962139128,0.290598432577153,0.24897976716657477,0.13424026787181692,0.301224199517568,0.29155626810391744,0.23042206725676853,0.20720793233712517
strumming guitar 335,0.0,0.14987366743485134,0.15369046769638853,0.1143415002996723,0.09723979942599933,0.0900931005636851,0.14009093202302852,0.08406216688801846,0.05480266657173634,0.03339553293076655,0.02460356688350439,0.004859133310367664,0.03525769963947436,0.021169199785217644,0.003988666768620412,0.14790103490899,0.15081916553129748,0.11440379890377324,0.08904923291280867
sweeping floor 338,0.0,0.1582167680303255,0.2298215680003166,0.20238080095847447,0.1528266667842865,0.13314389987563097,0.20797716561158494,0.16461926696697873,0.14468923309644066,0.14967943231463435,0.13454940019845962,0.12420363466143604,0.1516688341021538,0.13311976504325865,0.11955570083061856,0.13059026574293772,0.12488713378707564,0.13140846809148785,0.104876867711544
tai chi 346,0.0,0.4093402363578479,0.5480386993408203,0.5143712326049805,0.3975157709757488,0.34014783236185714,0.5070720965067546,0.38354650014241526,0.3262272004445394,0.42875759846369427,0.4192765964667002,0.39701929902036975,0.4290744950612385,0.4274440679232279,0.4016939692477384,0.36303226457536214,0.32165113150676095,0.33149213259480886,0.2671710006177425
tap dancing 349,0.0,0.42587023605092034,0.5488114254582092,0.5160655454561418,0.389280817395165,0.3303770735961239,0.5161862589038758,0.3981843842343003,0.3350539087367302,0.4395972418785095,0.44664900984082895,0.41476234757170394,0.44041319683700997,0.4466258889963839,0.41236982630223645,0.3794571124311206,0.400928438824861,0.27387686985082366,0.33011292149420496
tasting food 353,0.0,0.47577003250122085,0.3454530971368154,0.28909689630667357,0.21116026509006816,0.1967294313902656,0.2940228681246439,0.19827023409008981,0.16069786484738185,0.08878006619786223,0.03618386754517754,0.016800833581139644,0.08931936599401137,0.03363326637980838,0.012199700126300258,0.4609928014437357,0.46600223519007367,0.27203960180679965,0.24442519922256475
texting 355,0.0,0.17492047518593112,0.1380994567173679,0.116781496031552,0.07170714301659034,0.059746599673819366,0.1255191515659799,0.08260823104175781,0.06331704057043507,0.04856061174071768,0.038129286821804886,0.024156666487506057,0.04883768653763192,0.03894812939574524,0.02529591864063627,0.16571197278949676,0.14669748200040286,0.11254653085910138,0.08120336662749857
throwing ball 357,0.0,0.27065199767450493,0.3675190282881259,0.3419837019860744,0.2705540647059679,0.23895813303689167,0.3403991308510303,0.25221960110043484,0.22424843476216,0.2814342678189277,0.28024856892426814,0.2423688352088134,0.28125300110181173,0.2821467297355334,0.2407253320435683,0.20970370141565803,0.22110379974444705,0.19482223281711342,0.20921876747210827
throwing discus 358,0.0,0.18892656519015616,0.3525014676411946,0.32613389981587704,0.23502230048179615,0.1973865320501228,0.3234025339126586,0.2328091997782389,0.18910613552729294,0.2973895651499431,0.3018427683273951,0.2791037361780803,0.29775243765513104,0.30404039777119957,0.27805303443272905,0.1606811679919561,0.15623536614775657,0.16692920013268794,0.16118669937451677
tossing coin 361,0.0,0.25331343298753095,0.29112203106880186,0.2587139013141394,0.19242960209846496,0.15763270273382463,0.263074401217699,0.18921516867280005,0.15829706477100655,0.16572130095312992,0.1273159655837963,0.08981153186534846,0.16645413428445655,0.12855963550334176,0.08862253463019926,0.23267986667156218,0.22871746962666525,0.17509149978955588,0.16258826582630476
trapezing 364,0.0,0.07347970044215522,0.14662303271194296,0.12894190087517104,0.08813876661856973,0.07572110000451404,0.12508686747550965,0.0840160993893941,0.06986543382604916,0.10715183283438286,0.08074679966047409,0.061687332917253174,0.10778136695027349,0.08540086625814437,0.06832960053011773,0.05309309999346732,0.05931693233251572,0.05367026643355688,0.059366366174817074
triple jump 367,0.0,0.19329738094287666,0.4273822819456763,0.3920419034503755,0.2710207127227265,0.20756683978904678,0.3948955777226662,0.27328928545218745,0.20810255045793496,0.36251476109433345,0.32047238212839074,0.2676475855120185,0.3625961249539641,0.3233217007418473,0.2682531958858984,0.1611699664998217,0.15648564867421882,0.17982567916922013,0.16775044257138053
unboxing 371,0.0,0.06412506877159582,0.05814738139611523,0.04857350348311217,0.03167537375068178,0.025853401110285806,0.05430115673817744,0.033026224328648476,0.022367108602102108,0.01703717655787359,0.008527278986309663,0.006429081820458377,0.01680989804924751,0.008606666564992092,0.006353911253414593,0.060434318823473804,0.061563774489221124,0.03302595228615666,0.041882789634725665
using computer 373,0.0,0.07273751652311711,0.06901836593134872,0.06391904776573788,0.05000755091229466,0.04543268725174625,0.05820479763152244,0.03315438762028405,0.028023435255499923,0.0219905787069021,0.01727091836876103,0.0077994900262680165,0.022340204092059415,0.01771102013763319,0.0071603401235881305,0.051575170310378886,0.06515710905042231,0.040167584791019256,0.054294558899844574
using remote controller (not gaming) 374,0.0,0.07018925238679462,0.08932071516024215,0.08102057856159145,0.06270741469131746,0.05363166643268601,0.07711136137699189,0.055198265952216524,0.04535166684259363,0.04182853796525675,0.03300619065406776,0.018354625673901264,0.04033632705976465,0.025109387234765652,0.01528778908685559,0.06513860550436641,0.061506360150164086,0.054451836737595044,0.04731693916478937
waiting in line 377,0.0,0.3152433338960012,0.43341530081431073,0.39935869706471755,0.23713733288447067,0.15443839796781536,0.3839007682800293,0.20770926733016967,0.13548446772793932,0.24946026360193893,0.1900441686789194,0.13389963501493138,0.24836223557790116,0.1899047996759414,0.13119806601603826,0.2849382311185202,0.28342016531427705,0.2352449651400249,0.23258340043226883
washing dishes 379,0.0,0.2396667669584354,0.1888649322867394,0.1546773342271646,0.13009160343259574,0.11116209825873376,0.16963923521041874,0.13407406754493711,0.10884293416241807,0.05764120046496392,0.026721266121168926,0.01351886659115553,0.06188663371875881,0.031337600082159044,0.019912032981713613,0.18392506601214414,0.2015275670270125,0.12504403453692794,0.13690013245542842
washing hands 382,0.0,0.14072336545288563,0.10434690018097564,0.09199089944288132,0.06983106532047194,0.04882326594839493,0.09358076884746551,0.05542509949132802,0.0397041660686334,0.030177266717826324,0.010800533123066025,0.005697566586608688,0.03014563373799124,0.012685566730548941,0.0054314332927266765,0.1047636989767353,0.13188736648956934,0.06532376642276842,0.08329943322837353
watering plants 385,0.0,0.20596673135062057,0.24854543266296392,0.22317463486989342,0.1740435643355051,0.1605857692639033,0.22110623448689767,0.18488070187568664,0.1652340670108795,0.1427179005821546,0.11526876850376526,0.08440850002194444,0.14159656804005305,0.12215030041138332,0.08347659949064253,0.1379837987224261,0.16487269938588145,0.13707203532854717,0.15283939899206156
waxing chest 387,0.0,0.22831846537192665,0.17319963485002515,0.13756040017207463,0.09078680012474455,0.0672694662446777,0.15477200137376784,0.11011106762935718,0.0811386344258984,0.04226576620241008,0.0251371333245188,0.016661766503130396,0.04114770099595188,0.02291196699813008,0.01716253392249346,0.19632343630393348,0.2111473009824753,0.09786980039079986,0.15439279892444613
waxing eyebrows 388,0.0,0.1437424657503764,0.05275359980116287,0.043089499917626374,0.016045633736252785,0.011480699874460694,0.04386826619406542,0.019461700274546943,0.01072316658894221,0.00482473325965305,0.0019872000396251675,0.0010409666759272414,0.004560766604046027,0.0024278999851395687,0.0013017333284020423,0.14742283446788787,0.13783060112794238,0.08014426756426694,0.07292429963847002
waxing legs 389,0.0,0.19316503236194446,0.1827507322579622,0.15995583497087157,0.1376183350875974,0.11963073482140897,0.16412013149460156,0.13401353406906125,0.11760516700049242,0.0819000327296555,0.05255463342964648,0.03235169968903066,0.0845868000810345,0.06452763442943493,0.03883383333136638,0.1660485660309593,0.1786220992177725,0.1081130327011148,0.12001100123425326
