class_name,accuracy,P_0_S_0,P_0_S_1,P_0_S_2,P_0_S_3,P_0_S_4,P_0_S_5,P_0_S_6,P_0_S_7,P_0_S_8,P_0_S_9,P_0_S_10,P_0_S_11,P_0_S_12,P_0_S_13,P_0_S_14,P_0_S_15,P_0_S_16,P_0_S_17,P_1_S_0,P_1_S_1,P_1_S_2,P_1_S_3,P_1_S_4,P_1_S_5,P_1_S_6,P_1_S_7,P_1_S_8,P_1_S_9,P_1_S_10,P_1_S_11,P_1_S_12,P_1_S_13,P_1_S_14,P_1_S_15,P_1_S_16,P_1_S_17
skiing (not slalom or crosscountry) 308,0.04081632653061224,0.17251333462137758,0.36848687343856923,0.32636149260462544,0.24688925263022088,0.21152054753838745,0.3245425172079178,0.24030108790819338,0.2005071448499248,0.30696503577589174,0.2787158499465507,0.24798122303192924,0.30439993018195743,0.28050237783972093,0.2497155084760011,0.14982863744099933,0.15060578188928617,0.14254959201326176,0.14406660123747222,0.03947591910556872,0.08937898002919695,0.08658544195549828,0.06274074865593797,0.051817755963982776,0.08302850283834397,0.05684673477749843,0.04686884225732614,0.07447265346135414,0.07032027166716906,0.06323782201273506,0.07265115726967249,0.07044081555033216,0.06437598706558854,0.032943333943127366,0.035296054461679494,0.032148570576999456,0.04015802679824179
yawning 397,0.04081632653061224,0.3746795261798262,0.14320700581888762,0.12020142924522058,0.055634422791855674,0.04129700653280328,0.12202761992710791,0.053011224241230344,0.024269115695742523,0.019518230702398585,0.012310544136328762,0.010392788742371158,0.016052176555504605,0.012166734856813131,0.009306462627081643,0.4099616971145683,0.41620551689952395,0.19176598873014758,0.23927421791922482,0.06229047662445477,0.034373810435740317,0.03274816392559786,0.021006121198539018,0.017135986093254316,0.03004918314896676,0.018624830292094323,0.019525782538920036,0.009918162913954988,0.010372857568012614,0.007378706889493125,0.008318571168802627,0.008068707262983128,0.004715169870934519,0.059814964638275375,0.06571857098819446,0.023719319046354614,0.046354626374585275
answering questions 2,0.04,0.6289182042439778,0.4877390702565512,0.42905193570454897,0.29457826999823256,0.24812652902106444,0.42174253311157217,0.30658253920475637,0.2448360669471323,0.149825264625748,0.10953199799060821,0.06141140135154128,0.15437020150323705,0.10976100181539854,0.06836246620814006,0.6318610753377277,0.644327595392863,0.36484040368398035,0.4517176670074463,0.25427833249370246,0.2347266657203436,0.2088672647990286,0.16672379748423893,0.14196500198841094,0.20935513253311314,0.15669720033655563,0.12105413215657077,0.10803226871093115,0.06463779879609743,0.03672360037962595,0.108830066212515,0.07511340030431748,0.04785586694031954,0.2196261995782455,0.22674480173041428,0.1582656670709451,0.1424211332251628
bartending 15,0.04,0.6402885988036792,0.6439855991522472,0.5794947320302328,0.4497589345296222,0.37248546613057454,0.5814031951904297,0.4556990086873371,0.3816832705179851,0.3301208681027095,0.13241739828685917,0.06862393479645253,0.33248133419354753,0.12812759777158503,0.06360320062662164,0.578180936313669,0.5967418692419927,0.372543468041718,0.42898859879175816,0.24861639921466508,0.24194566620240615,0.22246920184493052,0.1398104002277057,0.09808906483848885,0.22227253234883151,0.13712806840340291,0.09926840072671571,0.11224526869455975,0.04397193344732126,0.022940667010347054,0.11011920183449982,0.03440306653057536,0.01898566703597705,0.2268731982454658,0.21167420027256018,0.14029513165553412,0.13035740128358206
blowing glass 24,0.04,0.27154113045930856,0.2784818032423655,0.24663713198502854,0.19373646713097883,0.17387533344030384,0.25064326692819594,0.1849998680909474,0.16599980089664462,0.1321454663912455,0.08882113470335799,0.05414493400479356,0.13435766595204673,0.09022166677663723,0.05783473366598288,0.2472927344520887,0.2063461980243523,0.1889388673464457,0.1334152654051781,0.07180233235011499,0.07984373217324416,0.0779402662868301,0.05647186584323645,0.047308132872978845,0.07220513228774073,0.04781693384051323,0.041646132905036215,0.04569386725823083,0.034885733257730804,0.02341393380661805,0.04182740015089511,0.03068493336439133,0.021317267051835852,0.057518999478220964,0.05416959969898065,0.05362306717683874,0.04259540113061666
blowing nose 26,0.04,0.4707961414337158,0.3460172005812327,0.28272380255460733,0.18612273298899334,0.17363333452095586,0.29722313858668015,0.21236380056142806,0.19575366376241043,0.0786596663137277,0.04244413264095783,0.02864633374934395,0.08499546624819437,0.0502461991166075,0.030910200386991105,0.4536731294949848,0.4665340708096823,0.3103077999432882,0.2952299367904663,0.08832013446291287,0.037661599200963965,0.03327053290804228,0.012485799950361256,0.008673733339707055,0.032693799740572765,0.013589399843166275,0.01217520005901655,0.004229999946802854,0.002533933386206627,0.0013386000076929727,0.0043202666868766134,0.0020555999867618085,0.0013662000586589177,0.08088079741994539,0.08193506709237892,0.05323326684335869,0.061629066906869416
catching or throwing frisbee 49,0.04,0.3057187311967213,0.4920121308962505,0.4437507363637289,0.3385058028797308,0.28476673188606894,0.45579873215357447,0.37420486327409747,0.31831393245061235,0.3511960046688716,0.31629726193547236,0.26103493263423444,0.35596200062433886,0.32014486603736875,0.2621996003558239,0.26062866759896286,0.27182593247890474,0.2597202686617773,0.29169279882113136,0.026192066185921434,0.08626799756189188,0.07925340164999167,0.05023653293450673,0.035592666798830046,0.07984539875388146,0.05463659954220056,0.04142053407877684,0.07557046873470145,0.07316639960507551,0.06320860159446796,0.07355053311859568,0.07078013270099957,0.06160806675901016,0.01844080002407233,0.019634066946307812,0.03456433341205121,0.04385406658748785
celebrating 51,0.04,0.43627186628977455,0.541571331278483,0.49139753570556644,0.29767186571757,0.2043069976329804,0.48315413843790694,0.2915243317286173,0.19237586745818455,0.25433626674016313,0.13301020033806565,0.09014666508436202,0.25169766693115236,0.12971859969298044,0.08906879875262577,0.3968440656026203,0.3999748029708862,0.3120367970784505,0.3409485329945881,0.3209955312410991,0.437478196175893,0.39294080115954066,0.20174706625143693,0.12249399890601637,0.3882877346038818,0.2074271322627862,0.12957686732461055,0.18868153469363855,0.09538860059777896,0.06155973430375258,0.18765466562906902,0.09455986559788389,0.062263602519035344,0.2735059267838796,0.28822853539784754,0.24041753762563076,0.2725164011319478
cleaning windows 65,0.04,0.23423146863381067,0.3673811324437458,0.3343148661613464,0.2407861351370811,0.19094033528963725,0.32882006301879885,0.21416773378849033,0.1571123987515767,0.1999167998055617,0.16941020089884606,0.12235999967753887,0.2021341965427001,0.17381706535319488,0.1296472641477982,0.199245266832908,0.15848886650303998,0.24227752981583275,0.20505539805094397,0.03895413285692533,0.08976460113873085,0.08589393422106902,0.048054733209560316,0.02989720061471064,0.08056746599574882,0.04490166686723631,0.02390353390773138,0.055164332020779465,0.03925306720733642,0.024505466860036056,0.05082686588664848,0.033013933869699634,0.020890467333793638,0.03285073330402375,0.026251066234707826,0.05953419987857342,0.041436132532358165
contact juggling 69,0.04,0.5420457972844441,0.5455971989949543,0.48329466107686364,0.3985159376541773,0.33398153076668585,0.4778642064412436,0.4023710710763931,0.327352199002107,0.2669448664029439,0.1611453317599992,0.10274106473227342,0.2662088673194249,0.16129126350084938,0.10952899745975936,0.5044491314093273,0.5124110026677449,0.35529073376655573,0.3679877343495687,0.10714259926478066,0.1355265354235967,0.12185673137505848,0.07219413297524055,0.049525799795985224,0.12452419954737025,0.0657372671832641,0.04381746739347778,0.06775113333538177,0.044814133645097426,0.03241346548944711,0.0675989341472586,0.044071000798543286,0.034207800288995116,0.09728613545695941,0.10086333407660326,0.07353273358941077,0.08910053219745555
digging 90,0.04,0.19524966692626475,0.267334333328406,0.2378782643755277,0.17617286533514664,0.15169459790786108,0.24284793359910445,0.1933045993864536,0.16119959929833808,0.16280273377398655,0.1393412668138742,0.09772553378641606,0.172717003462712,0.1507756669610739,0.10982699890285728,0.14605146654993295,0.16084326697687307,0.12374766832391425,0.14303726607859132,0.07112400108178457,0.11846493181809782,0.11186666691899301,0.08219686690370243,0.06464693151762088,0.10476479878624284,0.07669533320665357,0.05372479915594061,0.07245466710428396,0.06303973308702311,0.04285766708453496,0.0738200660010179,0.060185733753442744,0.045710000321269054,0.05178946593552828,0.04805913392255703,0.05995886665980021,0.05375346674347916
dodgeball 94,0.04,0.3700225299199421,0.650265870920817,0.6127189296722414,0.46376759840647386,0.3649755999406179,0.611353933461507,0.4617649318377178,0.3652689331054686,0.5456754710515339,0.524073731358846,0.46926013403733563,0.5451204681714374,0.52756973259449,0.476177269132932,0.30669226518074666,0.30184139881134037,0.32164140177567796,0.32433420111338296,0.20893739986022325,0.4735590002387761,0.4355515995899836,0.2894869982083639,0.21555826654434201,0.435950925632318,0.2907144656658173,0.21676960056821504,0.3999728672981262,0.3669031309286753,0.31751453388532,0.40053066573143,0.37216346837182834,0.32394859803915027,0.16183826717734337,0.15547366436123847,0.20974493311345582,0.2026946016855538
grooming dog 145,0.04,0.18597473293145494,0.16209899880488712,0.14455893245339385,0.08365013218323387,0.06565346597880124,0.14592346622546518,0.1126730672597885,0.08943166517814002,0.05477666724547745,0.018492066776752473,0.009879866905510426,0.056854067168633116,0.022869800052791833,0.012527933190017939,0.16419753304670257,0.15766359961032866,0.0976996008237203,0.10962706604003909,0.05688373256723086,0.04875806592802208,0.044830065998931745,0.024682132659355798,0.014617000165085,0.043403733569383623,0.029944400859872506,0.021757666276395318,0.013574000005424023,0.0037465333635608358,0.0014985999832550687,0.015070000355939066,0.005594800097743669,0.002496733270585537,0.047030732976893586,0.04572859958708287,0.031230733270943157,0.031233466779688995
juggling fire 170,0.04,0.4001269334952036,0.5261751352945964,0.48727613563537603,0.34828733430306114,0.30005666714509327,0.4950951972961427,0.3658337946812313,0.302312399850289,0.393332796939214,0.3382818651542068,0.2596781995701293,0.39918106996417047,0.3508214005966982,0.2675979968676965,0.31236620151201877,0.3691073328495024,0.24142073214848836,0.3080009335835775,0.12501946831047536,0.1888099338511626,0.17774386890530589,0.11326273217499257,0.0874347332144777,0.1755474675695102,0.11338373305673403,0.0869503329664469,0.1423952653994163,0.12024999913970627,0.09352946452721951,0.1416002658183376,0.11929580004066226,0.093905335171024,0.10642200196186703,0.10207233342776695,0.09418979976574583,0.08777593283206224
playing organ 239,0.04,0.402892864326636,0.4177124688064058,0.39494160095850633,0.2863266642053922,0.2315415979713201,0.35627200392087305,0.2195201973458132,0.18338973096907144,0.21105313312908017,0.15827399941285453,0.08628766544759273,0.19780800141096117,0.14219539785782495,0.05409013331805666,0.319778198838234,0.2063237989316384,0.3587680028478302,0.22784799869954583,0.07962013154824575,0.09272866443271438,0.08461479946772257,0.04111119993130366,0.03168980128467083,0.0909817332237959,0.05775179959336915,0.03964713280647993,0.032930800261100124,0.009535799908141296,0.004310466624796391,0.03692806718473633,0.015338133322199188,0.007545800397296747,0.056869667842487495,0.06928546602030596,0.05867980061570803,0.06723246428146959
playing paintball 240,0.04,0.147055269664526,0.3893480646451314,0.3501504666646323,0.20988746771017708,0.13925113387902582,0.3545933322270712,0.22424239856402076,0.15494293678601587,0.26998546729882567,0.212354196802775,0.16332946774562201,0.27393413346608475,0.2148478011568387,0.16574566645026206,0.1080791997840007,0.1313169323782126,0.14393453118006388,0.1735557338396708,0.05914960055351256,0.12417226661766564,0.11319020073662198,0.05585193251073358,0.030884199965000147,0.11483706506888072,0.05848633292814094,0.034809599750240644,0.08107106650521359,0.05548680002937715,0.03986039957304795,0.08015706835140786,0.05612826593890786,0.03998259954800208,0.04604186707635721,0.05030446726878484,0.050454066420594836,0.055735133317857975
playing piano 241,0.04,0.468385194371144,0.4204267987410228,0.3915900008956591,0.3333501335004966,0.33093093234052257,0.3712047314787903,0.305298934396108,0.2922766682853301,0.20803967007795976,0.14843439890146262,0.09353786890630919,0.21141806495885057,0.14898926927049952,0.08260260006388026,0.3350447308773795,0.32010839764277144,0.278317534126838,0.24361013525029024,0.12036386443575227,0.12187113244334859,0.1154198676586151,0.08104506610631942,0.05558646656274796,0.10689333396951359,0.06839080091913541,0.05289466735720634,0.062189399951448045,0.030119000478585563,0.021297600741684436,0.060792401512712244,0.029661400501926737,0.014994866853207348,0.08554333348150055,0.09162553357183933,0.06562760104238986,0.06861059969067573
pull ups 255,0.04,0.2968499328573545,0.5096170051574708,0.44714046592712386,0.36711899979909257,0.3082405339876811,0.44837480010986325,0.3563108050028483,0.29381973562240593,0.3168298012733459,0.28380346922477084,0.2075364670117697,0.31385619939168297,0.28253353331883757,0.2098250001569589,0.2688623314077655,0.2581945349295934,0.3083715297698974,0.2592673330120742,0.03475773284385601,0.09233813051184017,0.08119453497081991,0.06067846706509586,0.04492053254048029,0.08138466508189836,0.06030360054373741,0.04497320083702605,0.06014053201774756,0.04993893232345581,0.03553753372927506,0.058616999301314344,0.04932966669946909,0.034805468049893776,0.02910486700932185,0.024563666708270707,0.0515990660061439,0.03891906727055708
sanding floor 284,0.04,0.1412726026495298,0.24648466844558706,0.22315839964548745,0.16878853363096713,0.136070000487566,0.22126806790232653,0.18546546532859406,0.14904606743628782,0.2228594689061244,0.22554439741720755,0.20250073132514948,0.2179292692482471,0.2250215995604793,0.20880693315267565,0.09695533148447673,0.11591300003429252,0.09971886626929041,0.1309776014521718,0.031220400362213456,0.04944393331209818,0.03981479888434211,0.026822600135703888,0.024316000614563626,0.0475760010821124,0.04198246695796649,0.03810133512715498,0.0516048001512885,0.05254946571489175,0.04994606670439242,0.06371819934348265,0.06760186640843749,0.061968265859286005,0.010734066838522753,0.028896999982992798,0.00862773333589236,0.036094065950065854
scuba diving 286,0.04,0.12230746474266056,0.2146108655105034,0.19014379861851535,0.1309788674672445,0.10207813254992165,0.18221780129969115,0.12188133283009131,0.09752606616814928,0.10548279875814913,0.07846033360262714,0.047117001089950386,0.1031032650709152,0.07502653294603032,0.04279393245180449,0.1118918028016885,0.10657219994862872,0.11225813418130079,0.08841466605961325,0.025858199626704055,0.034379267837603894,0.03232580009102821,0.019866333178182448,0.015890000178416568,0.028860600900650013,0.013081200032929579,0.01000826661636432,0.017357666668295853,0.012691133287052313,0.008852666462957858,0.016052466817696894,0.010361000181237857,0.007181066805620988,0.02500593263308207,0.019424399902919925,0.024613000319898132,0.01233460018883149
shaving head 292,0.04,0.45324013052781437,0.2930043313264848,0.25140259676774346,0.1524897356013457,0.11719346519509952,0.25159066650072737,0.14678306757609053,0.11616773353964094,0.0944443319876989,0.05499539917384583,0.028206000822285807,0.09502806696295737,0.05787860047345362,0.030884134475390113,0.44515013246933627,0.42384499626159666,0.27706466619173675,0.22632426762580868,0.23068933402498565,0.17970886348982648,0.15523640034298103,0.08778286663889887,0.06312273212373257,0.15630726565321287,0.09488899804751073,0.07448086816345652,0.05706853252500295,0.029816133763392764,0.01681593283911546,0.057147065943976234,0.02867039931714535,0.01660926637823383,0.20626286855141326,0.193601331932346,0.15125913364887242,0.11456260030567648
