class_name,accuracy,default_confidence_P0,default_confidence_P1,frame_confidence_P0,frame_confidence_P1
eating ice cream 115,0.08,0.2396311752319336,0.06370795554320016,0.3418336105965888,3.550171172203088
feeding birds 123,0.08,0.24225715625197797,0.0846501260139324,0.4059074116871802,0.7450821788491717
feeding goats 125,0.08,0.17198889037238227,0.044231100181297035,0.27707292471341277,1.2819729940650777
kicking soccer ball 175,0.08,0.3202767441855537,0.057548421371424636,0.5060672800015314,1.9808184406837945
making pizza 188,0.08,0.15159409519478126,0.059283562720263465,0.2912755761995879,1.0582329827051706
opening present 204,0.08,0.26402725736829963,0.09232114102884575,0.40100395462544774,1.35354119663743
playing chess 224,0.08,0.2028533367545517,0.09519440055114249,0.3585241142788133,0.4268317865371789
throwing ball 357,0.08,0.3885250868338126,0.1392037344367416,0.63563516098385,4.357281584372546
tossing salad 362,0.08,0.09313287959452024,0.017356222664426876,0.22315117106821744,3.2136725348329445
whistling 392,0.08,0.15492939218591759,0.019129622221876072,0.21994699639926185,5.3010729223568065
cooking on campfire 72,0.0625,0.132048638926612,0.033872715230617266,0.27693523233609824,3.845611167481383
pumping gas 257,0.0625,0.17292763573887915,0.02169116581433717,0.2762734854994647,1.5275593558556244
crying 79,0.061224489795918366,0.1405828240236728,0.04005459927106931,0.21859825062261196,2.836800677927529
decorating the christmas tree 89,0.061224489795918366,0.2250457126447313,0.08460976647862141,0.3819946906477007,0.6518615965270619
folding clothes 131,0.061224489795918366,0.17946762315270037,0.02880060903654797,0.2647746868554596,1.329196853400259
garbage collecting 136,0.061224489795918366,0.17147912639969687,0.07718625818791032,0.3573125094664026,0.39984807401229117
setting table 287,0.061224489795918366,0.1722765847515717,0.036658394015024576,0.29721879349075736,7.253494804333162
texting 355,0.061224489795918366,0.13480437515904664,0.03883865496378817,0.28065645872853445,0.6367995417856438
unboxing 371,0.061224489795918366,0.060892967858822714,0.005633707570921537,0.1456970843880853,1.0358230961566464
applying cream 4,0.06,0.13930445128017005,0.018527245091067422,0.1966935426440466,9.240989900510053
cleaning toilet 64,0.06,0.08204889906424066,0.007662185389686514,0.16968978188770242,0.6956489927114105
cooking chicken 70,0.06,0.06308755838606094,0.014026581641921294,0.17758738308847152,0.18790419571568814
doing laundry 96,0.06,0.20724735978444414,0.03620599676944591,0.3001668159388627,1.676081211062534
drinking beer 101,0.06,0.2634636628186262,0.11899517265911456,0.4386653519045877,2.7222167778303406
kitesurfing 177,0.06,0.09485889578351264,0.011446359326883595,0.27050319956897223,0.23651046543160575
rock scissors paper 279,0.06,0.24493470464635783,0.1311366636139375,0.48526004857372274,0.49743837814654995
stomping grapes 332,0.06,0.3296030054304335,0.2353564203244669,0.6622891548622794,0.602901332220791
tying bow tie 368,0.06,0.1100524931448477,0.017743170854559655,0.18702442110377293,2.2261403747895216
waxing legs 389,0.06,0.1587204715216601,0.07865828776138802,0.31862857488547885,3.750828435998463
carving pumpkin 46,0.041666666666666664,0.11398996276252064,0.03724546704349326,0.2246122655951105,1.101834534536131
catching fish 47,0.041666666666666664,0.2745700867529269,0.08295812150532447,0.46543382063455874,7.326950796949531
doing nails 97,0.041666666666666664,0.015923221441514698,0.003409556431672823,0.0911677394487617,0.030549978466919828
shaking hands 288,0.041666666666666664,0.2420907461771994,0.16017174102733897,0.5171598377013622,0.44643431169660636
blowing leaves 25,0.04081632653061224,0.24892880021309366,0.012379708882767597,0.36850423316119324,3.523767642586415
drinking 100,0.04081632653061224,0.2334422771946914,0.12424748633363802,0.43955098808274357,1.5882287484843693
drinking shots 102,0.04081632653061224,0.19662895382847279,0.07827703897104242,0.3306735904867238,0.8386399886049863
eating burger 109,0.04081632653061224,0.21359189041437565,0.091101206206095,0.3449251320856511,3.168412985671836
faceplanting 122,0.04081632653061224,0.17850577884250227,0.05990276655867885,0.38628873181934775,0.38513642310770807
fixing hair 128,0.04081632653061224,0.18787801224988968,0.038695298721640736,0.2751081600689698,1.3459345357400065
laying bricks 181,0.04081632653061224,0.2196721739419373,0.0699989405141486,0.3939408184207643,1.4935397485612705
smoking hookah 317,0.04081632653061224,0.17276597568687851,0.03365971772128313,0.2578648825267643,1.2703117868126057
barbequing 14,0.04,0.1459765943032724,0.05091769226921929,0.28751458672371816,0.3970728180199963
bookbinding 29,0.04,0.03947973651356168,0.005063340811155461,0.11882844383927782,2.4589601274106787
catching or throwing baseball 48,0.04,0.3924844746907552,0.1561141914358845,0.6591078116495634,7.802637418916601
changing oil 52,0.04,0.05788189356415361,0.012203685110145144,0.1555644224093575,0.15477140306214776
crossing river 78,0.04,0.09507579961529483,0.016427396329685495,0.25104975512864924,0.259768251486246
eating hotdog 114,0.04,0.252777284028795,0.12312323285164656,0.4147728044952856,2.500536586048466
high kick 152,0.04,0.37433513700697174,0.18715893078556767,0.6917764681509105,4.751283921910287
holding snake 155,0.04,0.19739557749430336,0.07635524094678738,0.3418102714615847,0.6361964344979625
moving furniture 200,0.04,0.28329845182983965,0.06951400413336578,0.4290546302136366,1.6086325978251428
plastering 216,0.04,0.16928133814069957,0.03501468609637684,0.2754175769171616,2.4427780826381515
playing cards 222,0.04,0.04002927388835837,0.00882910751832856,0.1225080124976497,0.13749565663031088
playing controller 226,0.04,0.06472731117495786,0.02447424377909413,0.1869363003093507,0.12686101337228461
shining shoes 295,0.04,0.1241378485317583,0.04107929625246261,0.2325130218466322,3.1446843663544417
spraying 328,0.04,0.1858288517775359,0.02150265508084386,0.27515386178599127,2.76483303962246
tickling 359,0.04,0.22116211994312426,0.0791024363902984,0.3463195506227929,0.6543298320031213
unloading truck 372,0.04,0.22782285125388035,0.07166545544023868,0.42154993227066456,0.8833055830144154
water sliding 384,0.04,0.21139815508524568,0.05878255282243092,0.40993258024175583,0.555353651963803
waxing back 386,0.04,0.0638115297706039,0.017535281419312515,0.14321913249727133,0.17728545220962416
brush painting 35,0.020833333333333332,0.0772211417482223,0.01099084519309762,0.14609354706387204,0.6613030215384286
eating carrots 111,0.020833333333333332,0.16446804735395643,0.018478865807439075,0.21814859187853078,6.705966322128731
washing hair 381,0.020833333333333332,0.10094644716860333,0.03364831074934315,0.18546586908570165,0.5869782676488073
cleaning shoes 63,0.02040816326530612,0.06428438398933556,0.0053142591459410535,0.1383138437454596,0.8218692579787001
counting money 74,0.02040816326530612,0.10606803765733047,0.01255267963568009,0.19940547500218467,0.4576289161321248
eating doughnuts 113,0.02040816326530612,0.23298206502347843,0.11604129877580624,0.4121530719667866,1.589564910460945
folding paper 133,0.02040816326530612,0.03485294766256687,0.008837728824294703,0.11805379738164219,0.06269829545962921
getting a tattoo 139,0.02040816326530612,0.08134570287919278,0.030606900587373864,0.17950576826399395,0.18873183726923556
trimming trees 366,0.02040816326530612,0.10655659652936662,0.010568537227556006,0.2454860315196885,0.2974427162027582
using remote controller (not gaming) 374,0.02040816326530612,0.08820618976451008,0.01589019993535515,0.21074140169901545,0.3342503356379534
assembling computer 8,0.02,0.04248670051936751,0.00782075550423728,0.13743032631945995,0.08055722802497184
bee keeping 17,0.02,0.16785326020982536,0.04686900801967692,0.31658728035119926,0.630408074314377
changing wheel 53,0.02,0.11578900103745635,0.03668250038844566,0.23314421103739813,0.368436101065453
cutting pineapple 82,0.02,0.08808782162136501,0.01908564368398101,0.18295115498093062,1.0542268117257296
drumming fingers 106,0.02,0.07801402501618418,0.002886892600854238,0.1484375519894486,7.167856590883117
eating watermelon 117,0.02,0.2650033011542426,0.13068300556430112,0.442382459156835,1.1090216403262279
grinding meat 144,0.02,0.06274678769288239,0.007367973830964829,0.14948116817590149,0.2535490187795794
grooming dog 145,0.02,0.0941418145886174,0.02678227736994072,0.19543512489575374,1.5172465800245698
massaging person's head 196,0.02,0.11169304534505912,0.029865185352166493,0.19871047493885807,0.965473153734805
opening bottle 203,0.02,0.14870972861890436,0.035170981068522844,0.2511026097737872,0.6033889929291049
reading book 264,0.02,0.24991624752150648,0.05272806687332965,0.34212197044557213,12.38476794225644
reading newspaper 265,0.02,0.24430514796221697,0.0698804787989016,0.3716309666816037,1.3822903911410924
recording music 266,0.02,0.16454384803065547,0.059230354313938714,0.3336728154962963,0.5739344016471304
sharpening pencil 291,0.02,0.04633294867895267,0.00368850003723745,0.12129081128972974,0.18104488076930228
sneezing 319,0.02,0.16709117697256584,0.024046933726028157,0.22877808955175677,1.983754130253407
washing hands 382,0.02,0.0989184653582396,0.02604128919453532,0.20346534525401283,0.2726378937780234
watering plants 385,0.02,0.2747395417955186,0.04369642567148915,0.3825542573822466,11.670351436799892
waxing chest 387,0.02,0.14823562644675925,0.05933955957779177,0.2674596393121582,2.104497613531764
baby waking up 10,0.0,0.08230601140658057,0.008207988861313572,0.13067121209941257,0.4136087022012952
baking cookies 11,0.0,0.1191069693684308,0.05408499240762612,0.2563480819321312,0.36685474106680277
bending metal 21,0.0,0.08649567483266192,0.018038077495495478,0.21260932873271687,0.2726796578516934
cleaning gutters 61,0.0,0.13615566532744305,0.014323555660468563,0.2468345814931008,1.5091911970902339
cleaning pool 62,0.0,0.22293855697490556,0.04675228104966658,0.3647126723245465,1.2485600034287874
cooking egg 71,0.0,0.05873184494177501,0.009996929761215493,0.1690795786014827,0.19658730722541654
cooking sausages 73,0.0,0.0894339849754616,0.022415863286565852,0.21645906758269604,0.29829626085780014
cutting nails 81,0.0,0.06365396431668523,0.011857695184747847,0.13447980423768705,0.2189279533177014
cutting watermelon 83,0.0,0.06483790696089996,0.008412273466187824,0.14719614521213703,1.5111331263481291
digging 90,0.0,0.1684750406653793,0.06972850783224457,0.3566388340276223,0.4434816283923223
drawing 98,0.0,0.02360448689648399,0.0020629205276476745,0.0933619744418827,0.9430218174799212
eating chips 112,0.0,0.1622691430180161,0.02933607770690212,0.22113639948166397,5.65947509173055
making a cake 184,0.0,0.1591799808143218,0.04712186266933529,0.26219627479655894,3.405779270159159
making a sandwich 185,0.0,0.12662902628227518,0.0344606779480422,0.21680517359296014,2.8045808807848522
making jewelry 187,0.0,0.05241328317111671,0.0052023205480968395,0.1303309977732863,0.8281420500203912
making sushi 190,0.0,0.11345949093589075,0.052685166970005755,0.2574096096209422,0.37841364449752674
making tea 191,0.0,0.10441486359348998,0.021461926091600338,0.19629476117809844,1.275183116213455
massaging feet 194,0.0,0.09555653064722196,0.025364890383079212,0.19940825216399793,3.96857497439528
mopping floor 198,0.0,0.23466647900387091,0.028137870749720816,0.32465881387530643,6.270975981748526
peeling apples 210,0.0,0.0944468739421279,0.029590229434437218,0.19824735879082964,0.2704360360255057
peeling potatoes 211,0.0,0.11319525893176045,0.021994062312223294,0.20945207978343441,6.221863465015087
playing basketball 220,0.0,0.4235486278957791,0.2140208830118179,0.7158190611872959,1.4040112850599682
playing keyboard 236,0.0,0.16290107996099526,0.04756414813621912,0.27186005216429326,5.218318262156198
playing monopoly 238,0.0,0.1690685150888231,0.068482242417777,0.3257969042698557,0.6583571673272459
ripping paper 276,0.0,0.22256919650589985,0.03578055234485201,0.29817044865294884,4.301463329634481
sharpening knives 290,0.0,0.06910103703560652,0.006632233647174307,0.14918679776304886,3.6610773475016285
shaving legs 293,0.0,0.09353651516812816,0.01901900374977677,0.17197854507626723,0.5370830795814037
shredding paper 300,0.0,0.09705978636476732,0.01080933725370301,0.19262746581553356,1.1523764921178694
slapping 314,0.0,0.1311083387013015,0.05386611118586065,0.280409357683419,0.2857037352322858
sniffing 320,0.0,0.15080467871677736,0.03802924088259906,0.2525319255603719,5.18938123432267
spray painting 327,0.0,0.1135553279323102,0.018169414646366015,0.20981128193539442,5.9579613474007616
sticking tongue out 331,0.0,0.13648481593921344,0.027185431138998788,0.2103291886022219,2.2123027311873544
swing dancing 342,0.0,0.4669817538791234,0.3342823547363281,0.8639851160907207,0.8923023148480789
taking a shower 347,0.0,0.12426596879778896,0.020513314063451735,0.21858303374893154,0.8021296874466004
weaving basket 390,0.0,0.12300467627490005,0.04171658155719439,0.2455833081647674,0.32208774135417473
yawning 397,0.0,0.12618231518558723,0.026674111390420193,0.2033953846711874,5.206494220268012
